comment_id,parent_comment_id,content,publish_time,ip_location,sub_comment_count,like_count,dislike_count,content_id,content_type,user_id,user_link,user_nickname,user_avatar,last_modify_ts
11394862201,0,确实倒退，高端发动机，被低技术的增程+电池，用最简单的技术，直接避免复杂工况就行了。非常需要积累的底盘调教，人家直接研究各种电动空悬。需要巨大积淀的各种文化，品牌，质感，被智能化给一杠带走[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸],1768555002,贵州,6,0,0,1978848198907957338,answer,de4f870933d689151870c3a28580a52d,https://www.zhihu.com/people/xi-xia-tang,西夏唐,https://picx.zhimg.com/v2-7f61aa0887c23e1dd442ec3b9585cdf6_l.jpg?source=06d4cd63,1770829955557
11393974457,0,医疗检查仪器，导致望闻问切的中医基本技能的道退,1768496461,广东,0,0,0,1978848198907957338,answer,04a1d4d2d45b8ae4dd3fc1ce02383e96,https://www.zhihu.com/people/zj12345-70,zj12345,https://picx.zhimg.com/v2-22dfe7094375e34e38695123acd219db_l.jpg?source=06d4cd63,1770829955560
11361248808,0,群贤毕至,1765097676,云南,0,0,0,1978848198907957338,answer,18fc97e352ba90bbc5b03d3869a868fb,https://www.zhihu.com/people/hpei-en-yi-shi,H·佩恩一世,https://pic1.zhimg.com/v2-cfc72df8c6a9d20ab5c0408eb4fcc327_l.jpg?source=06d4cd63,1770829955562
11393593578,0,电车取代油车是必然，现在只剩最后一个瓶颈——电池易燃问题，例如去年某米烧死女大学生。只要电池易燃问题解决了，传统油车就基本上出局了，中国的能源安全问题也部分化解了，没全化解是因为工业生产也需要石油。,1768469103,广东,0,0,0,1978848198907957338,answer,3ba0da65af270c4b5ff53228870b8089,https://www.zhihu.com/people/jewluyu,Jewluyu,https://pica.zhimg.com/v2-f886d4a8f31f7f038f2e07f8b4a05226_l.jpg?source=06d4cd63,1770829955565
11393341322,0,市场 是检验真理的 唯二标准～,1768436659,天津,0,0,0,1978848198907957338,answer,8dd50b438a5664b511a673efabce5d1a,https://www.zhihu.com/people/4-61-92-7-71,起夜家,https://picx.zhimg.com/v2-ab59864229294186f691e7f865b0bb49_l.jpg?source=06d4cd63,1770829955567
11393267308,0,二十年前西安有个电台主持人曾多次在节目中说自己只听磁带或cd。,1768460901,湖北,0,0,0,1978848198907957338,answer,00d2b21a2f6db35dfe3ce9d576503fd5,https://www.zhihu.com/people/huang-yan-ling-40,6654,https://pic1.zhimg.com/v2-24fc0ac27386cadd216fe4820406ab9a_l.jpg?source=06d4cd63,1770829957913
11362026811,0,他们都有美好的未来,1765176724,四川,0,0,0,1978848198907957338,answer,446d67fc358d34f46371c40a4dd9be8d,https://www.zhihu.com/people/ljd214,环球移民咨询师,https://pica.zhimg.com/v2-f247a6fd798b89977e6bee7d03ce6f81_l.jpg?source=06d4cd63,1770829957916
11362091337,0,你这么说是不是太伤他们了,1765188358,北京,0,0,0,1978848198907957338,answer,9dd977b5d98c3a100af993d058ec0758,https://www.zhihu.com/people/oldsoldieryf,精神病院杨院长,https://picx.zhimg.com/v2-251d43c5290edb6177416afa395a7e98_l.jpg?source=06d4cd63,1770829957918
11363807512,0,数码相机是啥？,1765375111,河南,0,0,0,1978848198907957338,answer,2d09896d7c5f81568d8ec8c7b3742c46,https://www.zhihu.com/people/34-46-45-32-46,东海花园,https://pic1.zhimg.com/v2-e1b6192aa0d8dcf140ba189dea518a4c_l.jpg?source=06d4cd63,1770829957921
11392843251,0,高铁这个我难绷，我只希望能更快，因为女儿和儿子在老家长的太快了。,1768393647,广东,0,0,0,1978848198907957338,answer,51b227ce10656131de0adf54306eeec4,https://www.zhihu.com/people/yong-bao-47-93,QIN-汉,https://picx.zhimg.com/v2-0f5f82c44f9382451fbcfe5eaee231a2_l.jpg?source=06d4cd63,1770829957923
11364324639,0,[赞同][赞同][赞同],1765369284,广东,0,0,0,1978848198907957338,answer,c15c44cb30587a05af533c39e83d89ed,https://www.zhihu.com/people/zhong-wei-bin-97,钟承达,https://pic1.zhimg.com/v2-2dce45a141df005a09e4f08e4db0255e_l.jpg?source=06d4cd63,1770829957925
11392474383,0,这事情只能怪袁老，让他们吃得太饱了。,1768350552,上海,0,0,0,1978848198907957338,answer,36af3a821c1b0775fac76dfad7ce0c93,https://www.zhihu.com/people/vincee1982,vincee1982,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770829957928
11392391877,0,智能马桶让夜壶失去了指尖触碰到粑粑的体验,1768365224,浙江,0,0,0,1978848198907957338,answer,fadd0552b1a4b0a4bd2e76013ef5fe56,https://www.zhihu.com/people/don-99-90,精神病电疗科主任,https://picx.zhimg.com/v2-17e665d9a1f25f65b71db7caf7f1f854_l.jpg?source=06d4cd63,1770829957931
11392386043,0,ai的出现让编程丧失了仪式感[蹲],1768355145,广东,0,0,0,1978848198907957338,answer,8037a965b93c86be0030f06fea040aa2,https://www.zhihu.com/people/cannel-jiang,cannel jiang,https://picx.zhimg.com/v2-abed1a8c04700ba7d72b45195223e0ff_l.jpg?source=06d4cd63,1770829957933
